filename,Conference,Year,Number of Figures,Paper Title,Paper DOI,Author,paper_url,Paper type,Keywords Author,thumb_url,url
2009 Everts 10.1109/TVCG.2009.138 13.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%2013.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%2013.png
2009 Everts 10.1109/TVCG.2009.138 14.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%2014.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%2014.png
2009 Everts 10.1109/TVCG.2009.138 15.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%2015.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%2015.png
2009 Everts 10.1109/TVCG.2009.138 16.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%2016.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%2016.png
2009 Everts 10.1109/TVCG.2009.138 17.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%2017.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%2017.png
2009 Everts 10.1109/TVCG.2009.138 2.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%202.png
2009 Everts 10.1109/TVCG.2009.138 3.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%203.png
2009 Everts 10.1109/TVCG.2009.138 4.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%204.png
2009 Everts 10.1109/TVCG.2009.138 5.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%205.png
2009 Everts 10.1109/TVCG.2009.138 6.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%206.png
2009 Everts 10.1109/TVCG.2009.138 7.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%207.png
2009 Everts 10.1109/TVCG.2009.138 8.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%208.png
2009 Everts 10.1109/TVCG.2009.138 9.png,Vis,2009,17,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,10.1109/TVCG.2009.138,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2009.138,J,"Illustrative rendering and visualization, NPR, dense line data, DTI, black-and-white rendering, GPU technique",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Everts%2010.1109:TVCG.2009.138%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Everts%2010.1109:TVCG.2009.138%209.png
2009 Forsberg 10.1109/TVCG.2009.126 1.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%201.png
2009 Forsberg 10.1109/TVCG.2009.126 2.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%202.png
2009 Forsberg 10.1109/TVCG.2009.126 3.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%203.png
2009 Forsberg 10.1109/TVCG.2009.126 4.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%204.png
2009 Forsberg 10.1109/TVCG.2009.126 5.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%205.png
2009 Forsberg 10.1109/TVCG.2009.126 6.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%206.png
2009 Forsberg 10.1109/TVCG.2009.126 7.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%207.png
2009 Forsberg 10.1109/TVCG.2009.126 8.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%208.png
2009 Forsberg 10.1109/TVCG.2009.126 9.png,Vis,2009,9,Comparing 3D Vector field Visualization Methods: A User Study,10.1109/TVCG.2009.126,Andrew S. Forsberg;Jian Chen;David H. Laidlaw,http://dx.doi.org/10.1109/TVCG.2009.126,J,"3D vector fields, visualization, user study, tubes, lines, stereoscopic and monoscopic viewing",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Forsberg%2010.1109:TVCG.2009.126%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Forsberg%2010.1109:TVCG.2009.126%209.png
2009 Fraedrich 10.1109/TVCG.2009.142 1.png,Vis,2009,11,Exploring the Millennium Run - Scalable Rendering of Large-Scale Cosmological Datasets,10.1109/TVCG.2009.142,Roland Fraedrich;Jens Schneider;Rüdiger Westermann,http://dx.doi.org/10.1109/TVCG.2009.142,J,"Particle Visualization, Scalability, Cosmology",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Fraedrich%2010.1109:TVCG.2009.142%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Fraedrich%2010.1109:TVCG.2009.142%201.png
2009 Fraedrich 10.1109/TVCG.2009.142 10.png,Vis,2009,11,Exploring the Millennium Run - Scalable Rendering of Large-Scale Cosmological Datasets,10.1109/TVCG.2009.142,Roland Fraedrich;Jens Schneider;Rüdiger Westermann,http://dx.doi.org/10.1109/TVCG.2009.142,J,"Particle Visualization, Scalability, Cosmology",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Fraedrich%2010.1109:TVCG.2009.142%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Fraedrich%2010.1109:TVCG.2009.142%2010.png
2009 Fraedrich 10.1109/TVCG.2009.142 11.png,Vis,2009,11,Exploring the Millennium Run - Scalable Rendering of Large-Scale Cosmological Datasets,10.1109/TVCG.2009.142,Roland Fraedrich;Jens Schneider;Rüdiger Westermann,http://dx.doi.org/10.1109/TVCG.2009.142,J,"Particle Visualization, Scalability, Cosmology",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Fraedrich%2010.1109:TVCG.2009.142%2011.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Fraedrich%2010.1109:TVCG.2009.142%2011.png
2009 Fraedrich 10.1109/TVCG.2009.142 2.png,Vis,2009,11,Exploring the Millennium Run - Scalable Rendering of Large-Scale Cosmological Datasets,10.1109/TVCG.2009.142,Roland Fraedrich;Jens Schneider;Rüdiger Westermann,http://dx.doi.org/10.1109/TVCG.2009.142,J,"Particle Visualization, Scalability, Cosmology",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Fraedrich%2010.1109:TVCG.2009.142%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Fraedrich%2010.1109:TVCG.2009.142%202.png
2009 Fraedrich 10.1109/TVCG.2009.142 3.png,Vis,2009,11,Exploring the Millennium Run - Scalable Rendering of Large-Scale Cosmological Datasets,10.1109/TVCG.2009.142,Roland Fraedrich;Jens Schneider;Rüdiger Westermann,http://dx.doi.org/10.1109/TVCG.2009.142,J,"Particle Visualization, Scalability, Cosmology",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2009%20Fraedrich%2010.1109:TVCG.2009.142%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2009%20Fraedrich%2010.1109:TVCG.2009.142%203.png
